"","Date","Time","CO.GT.","PT08.S1.CO.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH","Month","Year","Season","CO_8h_avg","C6H6_24h_avg","AQI_CO","AQI_C6H6","AQI_NOx","AQI_NO2","AQI","Dominant_Pollutant"
"1017",2004-04-22,"02.00.00",0.6,882,3,654,41,1141,64,1377,819,16,53.5,0.9691,"04","2004","Spring",2.1,14.3958333333333,23.8636363636364,194.079166666667,38.6792452830189,62.468085106383,194.079166666667,"C6H6"
"1018",2004-04-22,"03.00.00",0.5,843,2.2,597,66,1242,61,1341,727,14.3,59.2,0.9601,"04","2004","Spring",1.55,14.3625,17.6136363636364,193.7525,64.5531914893617,59.3404255319149,193.7525,"C6H6"
"1019",2004-04-22,"04.00.00",0.6,819,1.7,565,46,1295,49,1316,694,13.3,62.6,0.9498,"04","2004","Spring",1.125,14.35,12.7840909090909,193.63,43.3962264150943,46.2264150943396,193.63,"C6H6"
"1020",2004-04-22,"05.00.00",0.7,834,2.2,596,51,1276,57,1335,727,13.4,59.5,0.9097,"04","2004","Spring",0.975,14.2875,11.0795454545455,193.0175,48.1132075471698,55.1702127659574,193.0175,"C6H6"
"1021",2004-04-22,"06.00.00",0.9,977,5.7,800,112,990,67,1474,926,12.2,64.1,0.9062,"04","2004","Spring",0.875,14.1625,9.94318181818182,191.7925,103.261538461538,65.5957446808511,191.7925,"C6H6"
"1022",2004-04-22,"07.00.00",1.9,1234,13.8,1109,172,767,91,1729,1194,13.9,57.2,0.9029,"04","2004","Spring",0.925,13.6125,10.5113636363636,186.4025,114.569230769231,90.6170212765958,186.4025,"C6H6"
"1023",2004-04-22,"08.00.00",3.6,1403,21.6,1340,240,623,121,2003,1502,15.2,53.2,0.9107,"04","2004","Spring",1.225,12.8333333333333,13.9204545454545,178.766666666667,127.384615384615,104.957692307692,178.766666666667,"C6H6"
"1024",2004-04-22,"09.00.00",4.9,1538,26.1,1458,358,593,142,2186,1743,19.2,41.6,0.9154,"04","2004","Spring",1.7125,13.0875,19.4602272727273,181.2575,149.623076923077,108.915384615385,181.2575,"C6H6"
"1025",2004-04-22,"10.00.00",3.3,1343,20.1,1299,181,694,137,1945,1542,23.7,30.6,0.8854,"04","2004","Spring",2.05,13.2125,23.2954545454545,182.4825,116.265384615385,107.973076923077,182.4825,"C6H6"
"1026",2004-04-22,"11.00.00",3.3,1243,15.4,1162,146,766,114,1731,1354,26.1,26.8,0.8921,"04","2004","Spring",2.4,13.3958333333333,27.2727272727273,184.279166666667,109.669230769231,103.638461538462,184.279166666667,"C6H6"
"1027",2004-04-22,"12.00.00",2.1,1201,13.6,1102,132,814,104,1682,1175,28.1,24.4,0.9138,"04","2004","Spring",2.5875,13.5208333333333,29.4034090909091,185.504166666667,107.030769230769,101.753846153846,185.504166666667,"C6H6"
"1028",2004-04-22,"13.00.00",2.2,1121,11.1,1020,146,893,99,1585,916,28.3,23.9,0.906,"04","2004","Spring",2.775,13.5458333333333,31.5340909090909,185.749166666667,109.669230769231,98.9574468085106,185.749166666667,"C6H6"
"1029",2004-04-22,"14.00.00",1.4,1087,12.2,1055,121,908,95,1562,818,28,21,0.7814,"04","2004","Spring",2.8375,13.6541666666667,32.2443181818182,186.810833333333,104.957692307692,94.7872340425532,186.810833333333,"C6H6"
"1030",2004-04-22,"15.00.00",1.6,1165,17.5,1225,149,824,110,1676,1028,30.8,16.4,0.7167,"04","2004","Spring",2.8,13.9958333333333,31.8181818181818,190.159166666667,110.234615384615,102.884615384615,190.159166666667,"C6H6"
"1031",2004-04-22,"16.00.00",2.2,1224,19.1,1270,146,806,107,1739,1113,31.3,16.2,0.7262,"04","2004","Spring",2.625,14.2625,29.8295454545455,192.7725,109.669230769231,102.319230769231,192.7725,"C6H6"
"1032",2004-04-22,"17.00.00",2.4,1431,27.1,1482,501,679,173,2025,1431,29.4,20.5,0.8262,"04","2004","Spring",2.3125,14.5666666666667,26.2784090909091,195.753333333333,174.906574394464,114.757692307692,195.753333333333,"C6H6"
"1033",2004-04-22,"18.00.00",3.3,1433,28.3,1510,223,661,160,2038,1503,25.8,24.3,0.794,"04","2004","Spring",2.3125,14.3916666666667,26.2784090909091,194.038333333333,124.180769230769,112.307692307692,194.038333333333,"C6H6"
"1034",2004-04-22,"19.00.00",4.9,1527,35,1664,615,587,201,2238,1775,23.8,29.5,0.8559,"04","2004","Spring",2.5125,14.45,28.5511363636364,194.61,194.235294117647,120.034615384615,194.61,"C6H6"
"1035",2004-04-22,"20.00.00",3.3,1387,22.4,1361,181,701,146,1932,1505,22,34.8,0.908,"04","2004","Spring",2.6625,14.3,30.2556818181818,193.14,116.265384615385,109.669230769231,193.14,"C6H6"
"1036",2004-04-22,"21.00.00",1.9,1158,13.5,1100,138,835,122,1659,1211,20.2,37.4,0.8748,"04","2004","Spring",2.625,14.1791666666667,29.8295454545455,191.955833333333,108.161538461538,105.146153846154,191.955833333333,"C6H6"
"1037",2004-04-22,"22.00.00",1.6,1009,8.2,907,111,982,94,1466,872,19.3,38.8,0.8559,"04","2004","Spring",2.65,14.0791666666667,30.1136363636364,190.975833333333,103.073076923077,93.7446808510638,190.975833333333,"C6H6"
"1038",2004-04-22,"23.00.00",1.5,1026,7.8,890,111,976,100,1467,855,17.9,43.7,0.8856,"04","2004","Spring",2.6375,14.1083333333333,29.9715909090909,191.261666666667,103.073076923077,101,191.261666666667,"C6H6"
"1039",2004-04-23,"00.00.00",1.3,1119,10,979,90,873,96,1593,1170,17.2,47.9,0.9334,"04","2004","Spring",2.525,14.2583333333333,28.6931818181818,192.731666666667,89.5744680851064,95.8297872340426,192.731666666667,"C6H6"
"1040",2004-04-23,"01.00.00",1,1000,6.6,839,90,958,88,1467,1024,16.3,49.7,0.916,"04","2004","Spring",2.35,14.3416666666667,26.7045454545455,193.548333333333,89.5744680851064,87.4893617021277,193.548333333333,"C6H6"
"1041",2004-04-23,"02.00.00",0.9,866,3.4,675,41,1155,64,1337,841,16.7,46.5,0.8755,"04","2004","Spring",2.05,14.3583333333333,23.2954545454545,193.711666666667,38.6792452830189,62.468085106383,193.711666666667,"C6H6"
"1042",2004-04-23,"03.00.00",0.7,848,2.8,642,41,1202,62,1325,760,14.6,53,0.8775,"04","2004","Spring",1.525,14.3833333333333,17.3295454545455,193.956666666667,38.6792452830189,60.3829787234043,193.956666666667,"C6H6"
"1043",2004-04-23,"04.00.00",0.8,844,2.3,608,41,1213,52,1314,803,14.1,53.9,0.8633,"04","2004","Spring",1.2125,14.4083333333333,13.7784090909091,194.201666666667,38.6792452830189,49.0566037735849,194.201666666667,"C6H6"
"1044",2004-04-23,"05.00.00",0.6,852,2.9,646,59,1186,59,1321,793,14.2,52.2,0.8413,"04","2004","Spring",1.05,14.4375,11.9318181818182,194.4875,57.2553191489362,57.2553191489362,194.4875,"C6H6"
"1045",2004-04-23,"06.00.00",0.8,923,4.9,757,72,1041,67,1418,906,14.3,55.4,0.9003,"04","2004","Spring",0.95,14.4041666666667,10.7954545454545,194.160833333333,70.8085106382979,65.5957446808511,194.160833333333,"C6H6"
"1046",2004-04-23,"07.00.00",4,1490,22.6,1368,244,627,95,2119,1541,14,58,0.9202,"04","2004","Spring",1.2625,14.7708333333333,14.3465909090909,197.754166666667,128.138461538462,94.7872340425532,197.754166666667,"C6H6"
"1047",2004-04-23,"08.00.00",5.6,1662,31.1,1576,351,523,123,2417,1861,15.4,53.3,0.9289,"04","2004","Spring",1.8,15.1666666666667,20.4545454545455,204.3,148.303846153846,105.334615384615,204.3,"C6H6"
"1048",2004-04-23,"09.00.00",5,1553,22.1,1354,358,621,142,2030,1895,19.1,42.1,0.9233,"04","2004","Spring",2.3,15,26.1363636363636,201,149.623076923077,108.915384615385,201,"C6H6"
"1049",2004-04-23,"10.00.00",3.2,1423,18.3,1247,245,706,142,1887,1684,23.7,31,0.8968,"04","2004","Spring",2.5875,14.925,29.4034090909091,199.265,128.326923076923,108.915384615385,199.265,"C6H6"
"1050",2004-04-23,"11.00.00",3.8,1458,22,1350,240,677,169,1947,1731,26.9,25.7,0.8942,"04","2004","Spring",2.975,15.2,33.8068181818182,204.96,127.384615384615,114.003846153846,204.96,"C6H6"
"1051",2004-04-23,"12.00.00",3.3,1349,20.1,1299,179,728,142,1838,1402,29.7,20.6,0.8478,"04","2004","Spring",3.2875,15.4708333333333,37.3579545454545,210.3225,115.888461538462,108.915384615385,210.3225,"C6H6"
"1052",2004-04-23,"13.00.00",3,1326,18.9,1265,160,757,136,1835,1246,29.2,21.5,0.8573,"04","2004","Spring",3.5875,15.7958333333333,40.7670454545455,216.7575,112.307692307692,107.784615384615,216.7575,"C6H6"
"1053",2004-04-23,"14.00.00",3.2,1356,20.6,1312,174,729,147,1865,1342,29.6,20.1,0.8181,"04","2004","Spring",3.8875,16.1458333333333,44.1761363636364,223.6875,114.946153846154,109.857692307692,223.6875,"C6H6"
"1054",2004-04-23,"15.00.00",4.4,1460,25.3,1438,260,680,196,1953,1489,30,19.4,0.81,"04","2004","Spring",3.9375,16.4708333333333,44.7443181818182,230.1225,131.153846153846,119.092307692308,230.1225,"C6H6"
"1055",2004-04-23,"16.00.00",4.6,1497,25.8,1449,281,679,186,1985,1532,29.5,20.1,0.8136,"04","2004","Spring",3.8125,16.75,43.3238636363636,235.65,135.111538461538,117.207692307692,235.65,"C6H6"
"1056",2004-04-23,"17.00.00",5.2,1645,30.6,1566,284,599,177,2228,1909,27,26.8,0.9403,"04","2004","Spring",3.8375,16.8958333333333,43.6079545454545,238.5375,135.676923076923,115.511538461538,238.5375,"C6H6"
"1057",2004-04-23,"18.00.00",4.8,1557,27.1,1483,250,615,164,2087,1757,24.9,30.8,0.954,"04","2004","Spring",4.0375,16.8458333333333,45.8806818181818,237.5475,129.269230769231,113.061538461538,237.5475,"C6H6"
"1058",2004-04-23,"19.00.00",5.6,1747,32.5,1608,281,557,161,2335,1983,23.1,36.7,1.0244,"04","2004","Spring",4.2625,16.7416666666667,48.4375,235.485,135.111538461538,112.496153846154,235.485,"C6H6"
"1059",2004-04-23,"20.00.00",4.6,1482,20.8,1319,230,660,146,1975,1703,21.5,40.8,1.0333,"04","2004","Spring",4.425,16.675,51.245,234.165,125.5,109.669230769231,234.165,"C6H6"
"1060",2004-04-23,"21.00.00",1.8,1211,10.9,1010,98,816,98,1619,1246,20.5,41.5,0.9864,"04","2004","Spring",4.275,16.5666666666667,48.5795454545455,232.02,97.9148936170213,97.9148936170213,232.02,"C6H6"
"1061",2004-04-23,"22.00.00",2.2,1294,13,1083,121,770,108,1687,1321,19.2,44.9,0.9875,"04","2004","Spring",4.15,16.7666666666667,47.1590909090909,235.98,104.957692307692,102.507692307692,235.98,"C6H6"
"1062",2004-04-23,"23.00.00",2,1300,11.8,1043,110,777,107,1659,1375,18.8,47.7,1.0221,"04","2004","Spring",3.85,16.9333333333333,43.75,239.28,102.884615384615,102.319230769231,239.28,"C6H6"
"1063",2004-04-24,"00.00.00",2.8,1402,13.4,1098,161,736,113,1729,1456,18.2,49.7,1.0284,"04","2004","Spring",3.625,17.075,41.1931818181818,242.085,112.496153846154,103.45,242.085,"C6H6"
"1064",2004-04-24,"01.00.00",2.6,1349,13.4,1097,148,707,100,1763,1442,16.1,57.4,1.0451,"04","2004","Spring",3.3,17.3583333333333,37.5,247.695,110.046153846154,101,247.695,"C6H6"
"1065",2004-04-24,"02.00.00",1.8,1161,9,938,109,827,87,1597,1243,16.3,55.3,1.0178,"04","2004","Spring",2.925,17.5916666666667,33.2386363636364,252.315,102.696153846154,86.4468085106383,252.315,"C6H6"
"1066",2004-04-24,"03.00.00",1.1,1022,5.8,802,111,916,74,1481,1078,15.7,53.6,0.9483,"04","2004","Spring",2.3625,17.7166666666667,26.8465909090909,254.79,103.073076923077,72.8936170212766,254.79,"C6H6"
"1067",2004-04-24,"04.00.00",0.7,948,3.8,700,45,1045,60,1430,939,16.9,49.8,0.9514,"04","2004","Spring",1.875,17.7791666666667,21.3068181818182,256.0275,42.4528301886792,58.2978723404255,256.0275,"C6H6"
"1068",2004-04-24,"05.00.00",0.7,933,3.7,697,71,1045,65,1403,937,14.8,57.7,0.9644,"04","2004","Spring",1.7375,17.8125,19.7443181818182,256.6875,69.7659574468085,63.5106382978723,256.6875,"C6H6"
"1069",2004-04-24,"06.00.00",0.9,1021,5.7,800,75,931,64,1483,1019,14,59.7,0.9499,"04","2004","Spring",1.575,17.8458333333333,17.8977272727273,257.3475,73.936170212766,62.468085106383,257.3475,"C6H6"
"1070",2004-04-24,"07.00.00",1.5,1134,10,979,106,794,73,1639,1140,14.6,56.8,0.9385,"04","2004","Spring",1.5125,17.3208333333333,17.1875,246.9525,102.130769230769,71.8510638297872,246.9525,"C6H6"
"1071",2004-04-24,"08.00.00",2.5,1311,15,1147,166,681,86,1838,1351,16.7,51.9,0.9788,"04","2004","Spring",1.475,16.65,16.7613636363636,233.67,113.438461538462,85.404255319149,233.67,"C6H6"
"1072",2004-04-24,"09.00.00",3,1409,15.6,1169,188,685,105,1874,1459,20,45,1.039,"04","2004","Spring",1.525,16.3791666666667,17.3295454545455,228.3075,117.584615384615,101.942307692308,228.3075,"C6H6"
"1073",2004-04-24,"10.00.00",2.6,1301,12.3,1059,161,787,107,1727,1297,23.9,33.7,0.9837,"04","2004","Spring",1.625,16.1291666666667,18.4659090909091,223.3575,112.496153846154,102.319230769231,223.3575,"C6H6"
"1074",2004-04-24,"11.00.00",2.6,1354,14.4,1130,139,765,114,1808,1291,26.8,29.5,1.0209,"04","2004","Spring",1.8125,15.8125,20.5965909090909,217.0875,108.35,103.638461538462,217.0875,"C6H6"
"1075",2004-04-24,"12.00.00",2.6,1391,14.6,1136,134,738,105,1840,1296,27.2,32.4,1.1493,"04","2004","Spring",2.05,15.5833333333333,23.2954545454545,212.55,107.407692307692,101.942307692308,212.55,"C6H6"
"1076",2004-04-24,"13.00.00",1.9,1200,8.7,929,84,879,74,1623,972,26.9,32.1,1.1217,"04","2004","Spring",2.2,15.1583333333333,25,204.135,83.3191489361702,72.8936170212766,204.135,"C6H6"
"1077",2004-04-24,"14.00.00",2,1338,11,1016,98,798,95,1766,1194,24.3,41.8,1.2561,"04","2004","Spring",2.3375,14.7583333333333,26.5625,197.631666666667,97.9148936170213,94.7872340425532,197.631666666667,"C6H6"
"1078",2004-04-24,"15.00.00",1.7,1223,9,938,91,884,89,1610,880,25.6,36,1.1629,"04","2004","Spring",2.3625,14.0791666666667,26.8465909090909,190.975833333333,90.6170212765958,88.531914893617,190.975833333333,"C6H6"
"1079",2004-04-24,"16.00.00",1.9,1278,10.7,1003,99,845,95,1691,909,27,31.8,1.1176,"04","2004","Spring",2.2875,13.45,25.9943181818182,184.81,98.9574468085106,94.7872340425532,184.81,"C6H6"
"1080",2004-04-24,"17.00.00",1.8,1257,9.9,973,90,860,93,1634,839,27.5,31.6,1.1417,"04","2004","Spring",2.1375,12.5875,24.2897727272727,176.3575,89.5744680851064,92.7021276595745,176.3575,"C6H6"
"1081",2004-04-24,"18.00.00",2.8,1497,15.7,1171,147,725,123,1899,1248,24.9,38.1,1.1838,"04","2004","Spring",2.1625,12.1125,24.5738636363636,171.7025,109.857692307692,105.334615384615,171.7025,"C6H6"
"1082",2004-04-24,"19.00.00",3.5,1567,19.4,1280,177,661,134,1970,1476,23.4,39.7,1.1276,"04","2004","Spring",2.275,11.5666666666667,25.8522727272727,166.353333333333,115.511538461538,107.407692307692,166.353333333333,"C6H6"
"1083",2004-04-24,"20.00.00",3.4,1503,16.8,1203,162,651,126,1863,1502,21.2,50.8,1.2631,"04","2004","Spring",2.375,11.4,26.9886363636364,164.72,112.684615384615,105.9,164.72,"C6H6"
"1084",2004-04-24,"21.00.00",2,1169,6.8,850,88,906,79,1584,873,15.6,73.5,1.2953,"04","2004","Spring",2.3875,11.2291666666667,27.1306818181818,163.045833333333,87.4893617021277,78.1063829787234,163.045833333333,"C6H6"
"1085",2004-04-24,"22.00.00",1.1,1007,3,650,53,1157,54,1404,528,12.9,79.7,1.1774,"04","2004","Spring",2.275,10.8125,25.8522727272727,158.9625,51,52.0425531914894,158.9625,"C6H6"
"1086",2004-04-24,"23.00.00",1.3,1004,3.2,667,68,1157,69,1365,492,11.5,76.9,1.0436,"04","2004","Spring",2.225,10.4541666666667,25.2840909090909,155.450833333333,66.6382978723404,67.6808510638298,155.450833333333,"C6H6"
"1087",2004-04-25,"00.00.00",1.2,967,3.1,661,61,1181,67,1321,463,12.2,66.8,0.9455,"04","2004","Spring",2.1375,10.025,24.2897727272727,151.245,59.3404255319149,65.5957446808511,151.245,"C6H6"
"1088",2004-04-25,"01.00.00",1.3,984,3.9,707,71,1131,73,1359,494,12.4,64.1,0.9209,"04","2004","Spring",2.075,9.62916666666667,23.5795454545455,143.943055555556,69.7659574468085,71.8510638297872,143.943055555556,"C6H6"
"1089",2004-04-25,"02.00.00",1,931,3.6,689,63,1161,73,1317,503,12.7,58.7,0.8605,"04","2004","Spring",1.85,9.40416666666667,21.0227272727273,140.268055555556,61.4255319148936,71.8510638297872,140.268055555556,"C6H6"
"1090",2004-04-25,"03.00.00",1.3,966,4.5,737,132,1083,90,1363,581,12.6,58.6,0.8529,"04","2004","Spring",1.575,9.35,17.8977272727273,139.383333333333,107.030769230769,89.5744680851064,139.383333333333,"C6H6"
"1091",2004-04-25,"04.00.00",0.3,777,1.2,521,23,1535,33,1121,350,12.5,51.2,0.7374,"04","2004","Spring",1.1875,9.24166666666667,13.4943181818182,137.613888888889,21.6981132075472,31.1320754716981,137.613888888889,"C6H6"
"1092",2004-04-25,"05.00.00",0.3,763,0.7,471,14,1783,20,1098,305,12.5,50.9,0.7346,"04","2004","Spring",0.975,9.11666666666667,11.0795454545455,135.572222222222,13.2075471698113,18.8679245283019,135.572222222222,"C6H6"
"1093",2004-04-25,"06.00.00",0.5,804,1.1,505,34,1718,37,1148,329,12.8,49.3,0.7285,"04","2004","Spring",0.9,8.925,10.2272727272727,132.441666666667,32.0754716981132,34.9056603773585,132.441666666667,"C6H6"
"1094",2004-04-25,"07.00.00",0.6,830,1.4,535,42,1496,50,1184,375,13.5,48.6,0.7487,"04","2004","Spring",0.8125,8.56666666666667,9.23295454545454,126.588888888889,39.622641509434,47.1698113207547,126.588888888889,"C6H6"
"1095",2004-04-25,"08.00.00",0.6,833,1.6,553,40,1476,45,1180,373,14.4,45.9,0.7476,"04","2004","Spring",0.7375,8.00833333333333,8.38068181818182,117.469444444444,37.7358490566038,42.4528301886792,117.469444444444,"C6H6"
"1096",2004-04-25,"09.00.00",0.8,875,2.3,603,48,1370,48,1206,385,15.1,43.9,0.7487,"04","2004","Spring",0.675,7.45416666666667,7.67045454545455,108.418055555556,45.2830188679245,45.2830188679245,108.418055555556,"C6H6"
"1097",2004-04-25,"10.00.00",1,882,2.5,621,61,1346,56,1216,403,16.6,38.6,0.7236,"04","2004","Spring",0.675,7.04583333333333,7.67045454545455,101.748611111111,59.3404255319149,54.1276595744681,101.748611111111,"C6H6"
"1098",2004-04-25,"11.00.00",0.9,862,2.7,635,58,1320,58,1193,393,17.2,35,0.6789,"04","2004","Spring",0.625,6.55833333333333,7.10227272727273,94.5895833333333,56.2127659574468,56.2127659574468,94.5895833333333,"C6H6"
"1099",2004-04-25,"12.00.00",1,863,2.7,636,57,1290,52,1185,388,17.4,33.9,0.6683,"04","2004","Spring",0.7125,6.0625,8.09659090909091,88.515625,55.1702127659574,49.0566037735849,88.515625,"C6H6"
"1100",2004-04-25,"13.00.00",0.8,830,2.2,596,54,1389,52,1145,371,17.9,30.7,0.6234,"04","2004","Spring",0.775,5.79166666666667,8.80681818181818,85.1979166666667,52.0425531914894,49.0566037735849,85.1979166666667,"C6H6"
"1101",2004-04-25,"14.00.00",0.7,807,2,584,41,1488,44,1104,347,18.3,27.2,0.5675,"04","2004","Spring",0.8,5.41666666666667,9.09090909090909,80.6041666666667,38.6792452830189,41.5094339622642,80.6041666666667,"C6H6"
"1102",2004-04-25,"15.00.00",0.9,873,3.4,675,57,1343,59,1181,396,19.4,25.7,0.5738,"04","2004","Spring",0.8375,5.18333333333333,9.51704545454546,77.7458333333333,55.1702127659574,57.2553191489362,77.7458333333333,"C6H6"
"1103",2004-04-25,"16.00.00",1.3,931,4.5,739,83,1274,74,1219,474,20.2,24.1,0.563,"04","2004","Spring",0.925,4.925,10.5113636363636,74.58125,82.2765957446809,72.8936170212766,82.2765957446809,"NOx"
"1104",2004-04-25,"17.00.00",1.4,918,4.7,748,81,1228,76,1219,505,19.6,24.9,0.5625,"04","2004","Spring",1,4.70833333333333,11.3636363636364,71.9270833333333,80.1914893617021,74.9787234042553,80.1914893617021,"NOx"
"1105",2004-04-25,"18.00.00",1.5,1001,6,811,98,1122,83,1344,625,18.5,27.8,0.5843,"04","2004","Spring",1.0625,4.30416666666667,12.0738636363636,66.9760416666667,97.9148936170213,82.2765957446809,97.9148936170213,"NOx"
"1106",2004-04-25,"19.00.00",2.7,1169,11.7,1039,124,883,100,1550,941,17.8,30.3,0.6129,"04","2004","Spring",1.2875,3.98333333333333,14.6306818181818,63.0458333333333,105.523076923077,101,105.523076923077,"NOx"
"1107",2004-04-25,"20.00.00",2.5,1085,8.2,907,133,976,101,1419,893,16.6,34,0.6353,"04","2004","Spring",1.475,3.625,16.7613636363636,58.65625,107.219230769231,101.188461538462,107.219230769231,"NOx"
"1108",2004-04-25,"21.00.00",1.4,940,5.1,769,100,1103,90,1310,731,15.5,37,0.6447,"04","2004","Spring",1.55,3.55416666666667,17.6136363636364,57.7885416666667,101,89.5744680851064,101,"NOx"
"1109",2004-04-25,"22.00.00",2.8,1126,13,1083,116,875,93,1654,955,14.8,39.5,0.6595,"04","2004","Spring",1.8125,3.97083333333333,20.5965909090909,62.8927083333333,104.015384615385,92.7021276595745,104.015384615385,"NOx"
"1110",2004-04-25,"23.00.00",2.1,978,7,858,102,1013,79,1379,761,14.5,42,0.6896,"04","2004","Spring",1.9625,4.12916666666667,22.3011363636364,64.8322916666667,101.376923076923,78.1063829787234,101.376923076923,"NOx"
"1111",2004-04-26,"00.00.00",1.1,893,3.9,703,55,1192,57,1283,515,14.1,44.9,0.7206,"04","2004","Spring",1.9375,4.1625,22.0170454545455,65.240625,53.0851063829787,55.1702127659574,65.240625,"C6H6"
"1112",2004-04-26,"01.00.00",0.7,838,2.2,601,33,1361,43,1220,434,14.2,45.5,0.7333,"04","2004","Spring",1.85,4.09166666666667,21.0227272727273,64.3729166666667,31.1320754716981,40.5660377358491,64.3729166666667,"C6H6"
"1113",2004-04-26,"02.00.00",0.4,803,1.3,527,17,1513,25,1152,369,14.1,45.3,0.7247,"04","2004","Spring",1.7125,3.99583333333333,19.4602272727273,63.1989583333333,16.0377358490566,23.5849056603774,63.1989583333333,"C6H6"
"1114",2004-04-26,"03.00.00",0.3,775,0.8,477,66,1722,51,1115,335,14,44.3,0.7038,"04","2004","Spring",1.4125,3.84166666666667,16.0511363636364,61.3104166666667,64.5531914893617,48.1132075471698,64.5531914893617,"NOx"
"1115",2004-04-26,"04.00.00",0.3,767,0.6,454,10,1826,17,1091,319,14.1,43,0.689,"04","2004","Spring",1.1375,3.81666666666667,12.9261363636364,61.0041666666667,9.43396226415094,16.0377358490566,61.0041666666667,"C6H6"
"1116",2004-04-26,"05.00.00",0.4,809,1.2,521,35,1575,44,1158,378,13.9,43.9,0.6923,"04","2004","Spring",1.0125,3.8375,11.5056818181818,61.259375,33.0188679245283,41.5094339622642,61.259375,"C6H6"
"1117",2004-04-26,"06.00.00",0.8,898,3.4,676,70,1271,72,1307,517,14,43.8,0.6959,"04","2004","Spring",0.7625,3.93333333333333,8.66477272727273,62.4333333333333,68.7234042553192,70.8085106382979,70.8085106382979,"NO2"
"1118",2004-04-26,"07.00.00",1.9,1053,7.5,880,116,982,91,1464,786,14.4,43.6,0.7113,"04","2004","Spring",0.7375,4.1875,8.38068181818182,65.546875,104.015384615385,90.6170212765958,104.015384615385,"NOx"
"1119",2004-04-26,"08.00.00",2.1,1033,8.9,934,134,917,89,1490,844,15,41.7,0.7093,"04","2004","Spring",0.8625,4.49166666666667,9.80113636363636,69.2729166666667,107.407692307692,88.531914893617,107.407692307692,"NOx"
"1120",2004-04-26,"09.00.00",1.4,941,5.3,780,113,1080,84,1343,720,16.3,38.4,0.7052,"04","2004","Spring",0.95,4.61666666666667,10.7954545454545,70.8041666666667,103.45,83.3191489361702,103.45,"NOx"
"1121",2004-04-26,"10.00.00",1.4,941,5.4,782,110,1102,83,1328,668,18.3,32.3,0.676,"04","2004","Spring",1.075,4.7375,12.2159090909091,72.284375,102.884615384615,82.2765957446809,102.884615384615,"NOx"
"1122",2004-04-26,"11.00.00",1.3,917,5.2,772,98,1098,78,1311,605,18.8,31.7,0.6821,"04","2004","Spring",1.2,4.84166666666667,13.6363636363636,73.5604166666667,97.9148936170213,77.063829787234,97.9148936170213,"NOx"
"1123",2004-04-26,"12.00.00",1.5,977,6.6,837,96,1038,80,1413,646,19.6,30.9,0.6968,"04","2004","Spring",1.35,5.00416666666667,15.3409090909091,75.5510416666667,95.8297872340426,79.1489361702128,95.8297872340426,"NOx"
"1124",2004-04-26,"13.00.00",1.6,994,6.9,851,95,1018,75,1436,640,20.2,30.7,0.7176,"04","2004","Spring",1.5,5.2,17.0454545454545,77.95,94.7872340425532,73.936170212766,94.7872340425532,"NOx"
"1125",2004-04-26,"14.00.00",1.3,942,5.4,785,86,1065,77,1365,571,19.7,32.5,0.7396,"04","2004","Spring",1.5625,5.34166666666667,17.7556818181818,79.6854166666667,85.404255319149,76.0212765957447,85.404255319149,"NOx"
"1126",2004-04-26,"15.00.00",1.4,981,6,810,86,1060,77,1395,605,20.7,31.6,0.7602,"04","2004","Spring",1.5,5.45,17.0454545454545,81.0125,85.404255319149,76.0212765957447,85.404255319149,"NOx"
"1127",2004-04-26,"16.00.00",1.5,984,6.4,832,91,1034,81,1410,636,20,32.7,0.7545,"04","2004","Spring",1.425,5.52916666666667,16.1931818181818,81.9822916666667,90.6170212765958,80.1914893617021,90.6170212765958,"NOx"
"1128",2004-04-26,"17.00.00",2.2,1116,10.7,1003,119,864,101,1625,886,18.6,35.4,0.7535,"04","2004","Spring",1.525,5.77916666666667,17.3295454545455,85.0447916666667,104.580769230769,101.188461538462,104.580769230769,"NOx"
"1129",2004-04-26,"18.00.00",3.2,1181,13.9,1114,147,787,119,1685,1032,18.3,35.9,0.7501,"04","2004","Spring",1.75,6.10833333333333,19.8863636363636,89.0770833333333,109.857692307692,104.580769230769,109.857692307692,"NOx"
"1130",2004-04-26,"19.00.00",3,1163,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568,"04","2004","Spring",1.9625,6.14166666666667,22.3011363636364,89.4854166666667,107.596153846154,103.073076923077,107.596153846154,"NOx"
"1131",2004-04-26,"20.00.00",2.6,1081,9.3,950,124,907,109,1496,924,17.3,38.8,0.7584,"04","2004","Spring",2.1,6.1875,23.8636363636364,90.046875,105.523076923077,102.696153846154,105.523076923077,"NOx"
"1132",2004-04-26,"21.00.00",1.6,1017,6.7,842,89,1000,101,1441,846,17.3,38.8,0.7596,"04","2004","Spring",2.1,6.25416666666667,23.8636363636364,90.8635416666667,88.531914893617,101.188461538462,101.188461538462,"NO2"
"1133",2004-04-26,"22.00.00",1.5,966,5.3,778,79,1057,89,1359,755,16.4,40.8,0.7542,"04","2004","Spring",2.125,5.93333333333333,24.1477272727273,86.9333333333333,78.1063829787234,88.531914893617,88.531914893617,"NO2"
